ProductKey,Product_Name,Category,Brand,Annual_Demand,EOQ,Daily_Demand,Safety_Stock,Final_Reorder_Point,Annual_Order_Cost,Annual_Holding_Cost,Total_Inventory_Cost,Risk_Level
2262,WWI Floor Lamp X115 Blue,Home Appliances,Wide World Importers,0.19,1.0,0.0005,0.0,0.0,0.55,26.34,26.89,Medium
2263,WWI Floor Lamp M215 Blue,Home Appliances,Wide World Importers,2.53,1.0,0.0069,7.0,7.0,7.32,19.49,26.81,Medium
2264,WWI Chandelier M815 Blue,Home Appliances,Wide World Importers,2.34,1.0,0.0064,4.0,4.0,6.77,15.43,22.2,Medium
2265,WWI Chandelier M615 Blue,Home Appliances,Wide World Importers,3.31,1.0,0.0091,5.0,5.0,9.58,13.22,22.8,Medium
2266,WWI Wall Lamp E215 Blue,Home Appliances,Wide World Importers,2.92,1.0,0.008,4.0,4.0,8.45,7.65,16.1,Low
2267,WWI Wall Lamp E315 Blue,Home Appliances,Wide World Importers,3.31,1.0,0.0091,5.0,5.0,9.58,6.5,16.08,Low
2268,WWI Desk Lamp E130 Blue,Home Appliances,Wide World Importers,2.53,1.0,0.0069,4.0,4.0,7.32,5.1,12.42,Low
2269,WWI Desk Lamp E120 Blue,Home Appliances,Wide World Importers,0.97,1.0,0.0027,2.0,2.0,2.81,1.91,4.72,Low
2270,Proseware Floor Lamp X0115 Black,Home Appliances,Proseware,2.34,1.0,0.0064,2.0,2.0,6.77,26.34,33.11,Medium
2271,Proseware Floor Lamp M0215 Black,Home Appliances,Proseware,3.5,1.0,0.0096,6.0,6.0,10.13,19.49,29.62,Medium
2272,Proseware Chandelier M0815 Black,Home Appliances,Proseware,0.19,1.0,0.0005,0.0,0.0,0.55,15.43,15.98,Low
2273,Proseware Chandelier M0615 Black,Home Appliances,Proseware,1.75,1.0,0.0048,4.0,4.0,5.06,13.22,18.28,Low
2275,Proseware Wall Lamp E0315 Black,Home Appliances,Proseware,2.14,1.0,0.0059,7.0,7.0,6.19,6.5,12.69,Low
2276,Proseware Desk Lamp E0130 Black,Home Appliances,Proseware,0.97,1.0,0.0027,0.0,0.0,2.81,5.1,7.91,Low
2278,Proseware Floor Lamp X0115 White,Home Appliances,Proseware,1.95,1.0,0.0053,7.0,7.0,5.64,26.34,31.98,Medium
2279,Proseware Floor Lamp M0215 White,Home Appliances,Proseware,2.14,1.0,0.0059,6.0,6.0,6.19,19.49,25.68,Medium
2281,Proseware Chandelier M0615 White,Home Appliances,Proseware,2.92,1.0,0.008,8.0,8.0,8.45,13.22,21.67,Medium
2283,Proseware Wall Lamp E0315 White,Home Appliances,Proseware,3.7,1.0,0.0101,6.0,6.0,10.7,6.5,17.2,Low
2284,Proseware Desk Lamp E0130 White,Home Appliances,Proseware,1.56,1.0,0.0043,3.0,3.0,4.51,5.1,9.61,Low
2285,Proseware Desk Lamp E0120 White,Home Appliances,Proseware,3.7,2.0,0.0101,9.0,9.0,5.35,3.82,9.17,Low
2286,Proseware Floor Lamp X0115 Silver,Home Appliances,Proseware,1.95,1.0,0.0053,5.0,5.0,5.64,26.34,31.98,Medium
2287,Proseware Floor Lamp M0215 Silver,Home Appliances,Proseware,2.92,1.0,0.008,4.0,4.0,8.45,19.49,27.94,Medium
2288,Proseware Chandelier M0815 Silver,Home Appliances,Proseware,1.75,1.0,0.0048,11.0,11.0,5.06,15.43,20.49,Medium
2289,Proseware Chandelier M0615 Silver,Home Appliances,Proseware,0.39,1.0,0.0011,0.0,0.0,1.13,13.22,14.35,Low
2290,Proseware Wall Lamp E0215 Silver,Home Appliances,Proseware,1.17,1.0,0.0032,0.0,0.0,3.38,7.65,11.03,Low
2291,Proseware Wall Lamp E0315 Silver,Home Appliances,Proseware,1.36,1.0,0.0037,0.0,0.0,3.93,6.5,10.43,Low
2292,Proseware Desk Lamp E0130 Silver,Home Appliances,Proseware,2.53,1.0,0.0069,5.0,5.0,7.32,5.1,12.42,Low
2293,Proseware Desk Lamp E0120 Silver,Home Appliances,Proseware,0.97,1.0,0.0027,5.0,5.0,2.81,1.91,4.72,Low
2294,Proseware Floor Lamp X0115 Grey,Home Appliances,Proseware,0.58,1.0,0.0016,2.0,2.0,1.68,26.34,28.02,Medium
2296,Proseware Chandelier M0815 Grey,Home Appliances,Proseware,1.75,1.0,0.0048,8.0,8.0,5.06,15.43,20.49,Medium
2297,Proseware Chandelier M0615 Grey,Home Appliances,Proseware,0.58,1.0,0.0016,0.0,0.0,1.68,13.22,14.9,Low
2298,Proseware Wall Lamp E0215 Grey,Home Appliances,Proseware,1.17,1.0,0.0032,2.0,2.0,3.38,7.65,11.03,Low
2299,Proseware Wall Lamp E0315 Grey,Home Appliances,Proseware,1.56,1.0,0.0043,2.0,2.0,4.51,6.5,11.01,Low
2300,Proseware Desk Lamp E0130 Grey,Home Appliances,Proseware,0.58,1.0,0.0016,2.0,2.0,1.68,5.1,6.78,Low
2301,Proseware Desk Lamp E0120 Grey,Home Appliances,Proseware,1.56,2.0,0.0043,9.0,9.0,2.26,3.82,6.08,Low
2302,Proseware Floor Lamp X0115 Blue,Home Appliances,Proseware,0.19,1.0,0.0005,0.0,0.0,0.55,26.34,26.89,Medium
2303,Proseware Floor Lamp M0215 Blue,Home Appliances,Proseware,3.89,1.0,0.0107,2.0,2.0,11.25,19.49,30.74,Medium
2304,Proseware Chandelier M0815 Blue,Home Appliances,Proseware,4.67,1.0,0.0128,7.0,7.0,13.51,15.43,28.94,Medium
2305,Proseware Chandelier M0615 Blue,Home Appliances,Proseware,2.72,1.0,0.0075,4.0,4.0,7.87,13.22,21.09,Medium
2306,Proseware Wall Lamp E0215 Blue,Home Appliances,Proseware,0.19,1.0,0.0005,0.0,0.0,0.55,7.65,8.2,Low
2307,Proseware Wall Lamp E0315 Blue,Home Appliances,Proseware,1.95,1.0,0.0053,3.0,3.0,5.64,6.5,12.14,Low
2308,Proseware Desk Lamp E0130 Blue,Home Appliances,Proseware,0.39,1.0,0.0011,0.0,0.0,1.13,5.1,6.23,Low
2309,Proseware Desk Lamp E0120 Blue,Home Appliances,Proseware,0.39,1.0,0.0011,0.0,0.0,1.13,1.91,3.04,Low
2310,Litware Floor Lamp X1015 Black,Home Appliances,Litware,0.58,1.0,0.0016,2.0,2.0,1.68,26.34,28.02,Medium
2311,Litware Floor Lamp M2015 Black,Home Appliances,Litware,1.75,1.0,0.0048,0.0,0.0,5.06,19.49,24.55,Medium
2312,Litware Chandelier M8015 Black,Home Appliances,Litware,2.14,1.0,0.0059,5.0,5.0,6.19,15.43,21.62,Medium
2313,Litware Chandelier M6015 Black,Home Appliances,Litware,1.56,1.0,0.0043,2.0,2.0,4.51,13.22,17.73,Low
2314,Litware Wall Lamp E2015 Black,Home Appliances,Litware,1.75,1.0,0.0048,4.0,4.0,5.06,7.65,12.71,Low
2315,Litware Wall Lamp E3015 Black,Home Appliances,Litware,0.78,1.0,0.0021,0.0,0.0,2.26,6.5,8.76,Low
2316,Litware Desk Lamp E1030 Black,Home Appliances,Litware,1.56,1.0,0.0043,6.0,6.0,4.51,5.1,9.61,Low
2317,Litware Desk Lamp E1020 Black,Home Appliances,Litware,1.36,1.0,0.0037,1.0,1.0,3.93,1.91,5.84,Low
2318,Litware Floor Lamp X1015 White,Home Appliances,Litware,0.97,1.0,0.0027,2.0,2.0,2.81,26.34,29.15,Medium
2319,Litware Floor Lamp M2015 White,Home Appliances,Litware,1.17,1.0,0.0032,0.0,0.0,3.38,19.49,22.87,Medium
2321,Litware Chandelier M6015 White,Home Appliances,Litware,0.58,1.0,0.0016,0.0,0.0,1.68,13.22,14.9,Low
2322,Litware Wall Lamp E2015 White,Home Appliances,Litware,3.89,1.0,0.0107,7.0,7.0,11.25,7.65,18.9,Low
2323,Litware Wall Lamp E3015 White,Home Appliances,Litware,0.78,1.0,0.0021,0.0,0.0,2.26,6.5,8.76,Low
2324,Litware Desk Lamp E1030 White,Home Appliances,Litware,0.78,1.0,0.0021,3.0,3.0,2.26,5.1,7.36,Low
2325,Litware Desk Lamp E1020 White,Home Appliances,Litware,0.58,1.0,0.0016,2.0,2.0,1.68,1.91,3.59,Low
2326,Litware Floor Lamp X1015 Silver,Home Appliances,Litware,1.36,1.0,0.0037,0.0,0.0,3.93,26.34,30.27,Medium
2327,Litware Floor Lamp M2015 Silver,Home Appliances,Litware,1.36,1.0,0.0037,1.0,1.0,3.93,19.49,23.42,Medium
2329,Litware Chandelier M6015 Silver,Home Appliances,Litware,1.75,1.0,0.0048,3.0,3.0,5.06,13.22,18.28,Low
2331,Litware Wall Lamp E3015 Silver,Home Appliances,Litware,0.39,1.0,0.0011,0.0,0.0,1.13,6.5,7.63,Low
2334,Litware Floor Lamp X1015 Grey,Home Appliances,Litware,1.36,1.0,0.0037,8.0,8.0,3.93,26.34,30.27,Medium
2335,Litware Floor Lamp M2015 Grey,Home Appliances,Litware,1.56,1.0,0.0043,9.0,9.0,4.51,19.49,24.0,Medium
2336,Litware Chandelier M8015 Grey,Home Appliances,Litware,0.58,1.0,0.0016,2.0,2.0,1.68,15.43,17.11,Low
2337,Litware Chandelier M6015 Grey,Home Appliances,Litware,2.92,1.0,0.008,8.0,8.0,8.45,13.22,21.67,Medium
2338,Litware Wall Lamp E2015 Grey,Home Appliances,Litware,0.39,1.0,0.0011,0.0,0.0,1.13,7.65,8.78,Low
2339,Litware Wall Lamp E3015 Grey,Home Appliances,Litware,0.78,1.0,0.0021,0.0,0.0,2.26,6.5,8.76,Low
2340,Litware Desk Lamp E1030 Grey,Home Appliances,Litware,2.34,1.0,0.0064,4.0,4.0,6.77,5.1,11.87,Low
2341,Litware Desk Lamp E1020 Grey,Home Appliances,Litware,2.72,2.0,0.0075,5.0,5.0,3.93,3.82,7.75,Low
2342,Litware Floor Lamp X1015 Blue,Home Appliances,Litware,4.86,1.0,0.0133,6.0,6.0,14.06,26.34,40.4,Medium
2344,Litware Chandelier M8015 Blue,Home Appliances,Litware,1.36,1.0,0.0037,8.0,8.0,3.93,15.43,19.36,Low
2345,Litware Chandelier M6015 Blue,Home Appliances,Litware,2.14,1.0,0.0059,2.0,2.0,6.19,13.22,19.41,Low
2346,Litware Wall Lamp E2015 Blue,Home Appliances,Litware,1.17,1.0,0.0032,0.0,0.0,3.38,7.65,11.03,Low
2347,Litware Wall Lamp E3015 Blue,Home Appliances,Litware,0.58,1.0,0.0016,0.0,0.0,1.68,6.5,8.18,Low
2348,Contoso Air conditioner 25000BTU L1672 White,Home Appliances,Contoso,3.31,1.0,0.0091,4.0,4.0,9.58,26.34,35.92,Medium
2349,Contoso Air conditioner 12000BTU M0640 White,Home Appliances,Contoso,1.95,1.0,0.0053,2.0,2.0,5.64,26.44,32.08,Medium
2350,Contoso Air conditioner 10000BTU M0490 White,Home Appliances,Contoso,6.62,1.0,0.0181,6.0,6.0,19.15,24.72,43.87,Medium
2351,Contoso Air conditioner 8000BTU M0320 White,Home Appliances,Contoso,1.95,1.0,0.0053,5.0,5.0,5.64,22.99,28.63,Medium
2352,Contoso Air conditioner 7000BTU E0260 White,Home Appliances,Contoso,2.34,1.0,0.0064,4.0,4.0,6.77,19.12,25.89,Medium
2353,Contoso Air conditioner 6000BTU E0180 White,Home Appliances,Contoso,2.14,1.0,0.0059,10.0,10.0,6.19,12.74,18.93,Low
2354,Contoso Air conditioner 5200BTU E0100 White,Home Appliances,Contoso,2.53,1.0,0.0069,8.0,8.0,7.32,7.01,14.33,Low
2355,Contoso Air conditioner 25000BTU L1672 Red,Home Appliances,Contoso,2.53,1.0,0.0069,3.0,3.0,7.32,26.34,33.66,Medium
2356,Contoso Air conditioner 12000BTU M0640 Red,Home Appliances,Contoso,2.53,1.0,0.0069,5.0,5.0,7.32,26.44,33.76,Medium
2357,Contoso Air conditioner 10000BTU M0490 Red,Home Appliances,Contoso,3.11,1.0,0.0085,4.0,4.0,9.0,24.72,33.72,Medium
2358,Contoso Air conditioner 8000BTU M0320 Red,Home Appliances,Contoso,3.11,1.0,0.0085,4.0,4.0,9.0,22.99,31.99,Medium
2359,Contoso Air conditioner 7000BTU E0260 Red,Home Appliances,Contoso,2.53,1.0,0.0069,1.0,1.0,7.32,19.12,26.44,Medium
2360,Contoso Air conditioner 6000BTU E0180 Red,Home Appliances,Contoso,3.89,1.0,0.0107,5.0,5.0,11.25,12.74,23.99,Medium
2361,Contoso Air conditioner 5200BTU E0100 Red,Home Appliances,Contoso,3.11,1.0,0.0085,5.0,5.0,9.0,7.01,16.01,Low
2362,Contoso Air conditioner 25000BTU L1672 Silver,Home Appliances,Contoso,2.14,1.0,0.0059,7.0,7.0,6.19,26.34,32.53,Medium
2363,Contoso Air conditioner 12000BTU M0640 Silver,Home Appliances,Contoso,1.17,1.0,0.0032,4.0,4.0,3.38,26.44,29.82,Medium
2364,Contoso Air conditioner 10000BTU M0490 Silver,Home Appliances,Contoso,2.92,1.0,0.008,2.0,2.0,8.45,24.72,33.17,Medium
2365,Contoso Air conditioner 8000BTU M0320 Silver,Home Appliances,Contoso,1.36,1.0,0.0037,3.0,3.0,3.93,22.99,26.92,Medium
2366,Contoso Air conditioner 7000BTU E0260 Silver,Home Appliances,Contoso,3.7,1.0,0.0101,3.0,3.0,10.7,19.12,29.82,Medium
2367,Contoso Air conditioner 6000BTU E0180 Silver,Home Appliances,Contoso,1.75,1.0,0.0048,2.0,2.0,5.06,12.74,17.8,Low
2368,Contoso Air conditioner 5200BTU E0100 Silver,Home Appliances,Contoso,4.67,1.0,0.0128,6.0,6.0,13.51,7.01,20.52,Medium
2369,Contoso Air conditioner 25000BTU L1672 Grey,Home Appliances,Contoso,3.7,1.0,0.0101,5.0,5.0,10.7,26.34,37.04,Medium
2370,Contoso Air conditioner 12000BTU M0640 Grey,Home Appliances,Contoso,5.45,1.0,0.0149,6.0,6.0,15.77,26.44,42.21,Medium
2371,Contoso Air conditioner 10000BTU M0490 Grey,Home Appliances,Contoso,3.11,1.0,0.0085,3.0,3.0,9.0,24.72,33.72,Medium
2372,Contoso Air conditioner 8000BTU M0320 Grey,Home Appliances,Contoso,3.31,1.0,0.0091,3.0,3.0,9.58,22.99,32.57,Medium
2373,Contoso Air conditioner 7000BTU E0260 Grey,Home Appliances,Contoso,3.7,1.0,0.0101,10.0,10.0,10.7,19.12,29.82,Medium
2374,Contoso Air conditioner 6000BTU E0180 Grey,Home Appliances,Contoso,0.58,1.0,0.0016,2.0,2.0,1.68,12.74,14.42,Low
2375,Contoso Air conditioner 5200BTU E0100 Grey,Home Appliances,Contoso,2.92,1.0,0.008,3.0,3.0,8.45,7.01,15.46,Low
2376,Contoso Air conditioner 25000BTU L1672 Blue,Home Appliances,Contoso,0.39,1.0,0.0011,0.0,0.0,1.13,26.34,27.47,Medium
2377,Contoso Air conditioner 12000BTU M0640 Blue,Home Appliances,Contoso,2.53,1.0,0.0069,2.0,2.0,7.32,26.44,33.76,Medium
2378,Contoso Air conditioner 10000BTU M0490 Blue,Home Appliances,Contoso,1.56,1.0,0.0043,1.0,1.0,4.51,24.72,29.23,Medium
2379,Contoso Air conditioner 8000BTU M0320 Blue,Home Appliances,Contoso,2.34,1.0,0.0064,4.0,4.0,6.77,22.99,29.76,Medium
2380,Contoso Air conditioner 7000BTU E0260 Blue,Home Appliances,Contoso,3.7,1.0,0.0101,7.0,7.0,10.7,19.12,29.82,Medium
2381,Contoso Air conditioner 6000BTU E0180 Blue,Home Appliances,Contoso,1.95,1.0,0.0053,4.0,4.0,5.64,12.74,18.38,Low
2382,Contoso Air conditioner 5200BTU E0100 Blue,Home Appliances,Contoso,2.14,1.0,0.0059,10.0,10.0,6.19,7.01,13.2,Low
2383,Proseware Air conditioner 25000BTU L167 White,Home Appliances,Proseware,6.03,1.0,0.0165,7.0,7.0,17.44,26.34,43.78,Medium
2384,Proseware Air conditioner 12000BTU M640 White,Home Appliances,Proseware,1.56,1.0,0.0043,2.0,2.0,4.51,26.44,30.95,Medium
2385,Proseware Air conditioner 10000BTU M490 White,Home Appliances,Proseware,3.11,1.0,0.0085,3.0,3.0,9.0,24.72,33.72,Medium
2386,Proseware Air conditioner 8000BTU M320 White,Home Appliances,Proseware,1.75,1.0,0.0048,4.0,4.0,5.06,22.99,28.05,Medium
2387,Proseware Air conditioner 7000BTU E260 White,Home Appliances,Proseware,7.01,1.0,0.0192,7.0,7.0,20.28,19.12,39.4,Medium
2388,Proseware Air conditioner 6000BTU E180 White,Home Appliances,Proseware,2.92,1.0,0.008,8.0,8.0,8.45,12.74,21.19,Medium
2389,Proseware Air conditioner 5200BTU E100 White,Home Appliances,Proseware,1.95,1.0,0.0053,2.0,2.0,5.64,7.01,12.65,Low
2390,Proseware Air conditioner 25000BTU L167 Red,Home Appliances,Proseware,0.58,1.0,0.0016,2.0,2.0,1.68,26.34,28.02,Medium
2391,Proseware Air conditioner 12000BTU M640 Red,Home Appliances,Proseware,0.39,1.0,0.0011,0.0,0.0,1.13,26.44,27.57,Medium
2392,Proseware Air conditioner 10000BTU M490 Red,Home Appliances,Proseware,4.86,1.0,0.0133,3.0,3.0,14.06,24.72,38.78,Medium
2393,Proseware Air conditioner 8000BTU M320 Red,Home Appliances,Proseware,0.58,1.0,0.0016,2.0,2.0,1.68,22.99,24.67,Medium
2394,Proseware Air conditioner 7000BTU E260 Red,Home Appliances,Proseware,2.92,1.0,0.008,9.0,9.0,8.45,19.12,27.57,Medium
2395,Proseware Air conditioner 6000BTU E180 Red,Home Appliances,Proseware,1.75,1.0,0.0048,3.0,3.0,5.06,12.74,17.8,Low
2396,Proseware Air conditioner 5200BTU E100 Red,Home Appliances,Proseware,2.34,1.0,0.0064,9.0,9.0,6.77,7.01,13.78,Low
2397,Proseware Air conditioner 25000BTU L167 Silver,Home Appliances,Proseware,5.25,1.0,0.0144,4.0,4.0,15.19,26.34,41.53,Medium
2398,Proseware Air conditioner 12000BTU M640 Silver,Home Appliances,Proseware,4.86,1.0,0.0133,4.0,4.0,14.06,26.44,40.5,Medium
2399,Proseware Air conditioner 10000BTU M490 Silver,Home Appliances,Proseware,2.72,1.0,0.0075,3.0,3.0,7.87,24.72,32.59,Medium
2400,Proseware Air conditioner 8000BTU M320 Silver,Home Appliances,Proseware,0.97,1.0,0.0027,1.0,1.0,2.81,22.99,25.8,Medium
2401,Proseware Air conditioner 7000BTU E260 Silver,Home Appliances,Proseware,1.17,1.0,0.0032,6.0,6.0,3.38,19.12,22.5,Medium
2402,Proseware Air conditioner 6000BTU E180 Silver,Home Appliances,Proseware,2.14,1.0,0.0059,8.0,8.0,6.19,12.74,18.93,Low
2403,Proseware Air conditioner 5200BTU E100 Silver,Home Appliances,Proseware,0.78,1.0,0.0021,0.0,0.0,2.26,7.01,9.27,Low
2404,Proseware Air conditioner 25000BTU L167 Grey,Home Appliances,Proseware,5.06,1.0,0.0139,4.0,4.0,14.64,26.34,40.98,Medium
2405,Proseware Air conditioner 12000BTU M640 Grey,Home Appliances,Proseware,1.17,1.0,0.0032,6.0,6.0,3.38,26.44,29.82,Medium
2406,Proseware Air conditioner 10000BTU M490 Grey,Home Appliances,Proseware,3.89,1.0,0.0107,5.0,5.0,11.25,24.72,35.97,Medium
2407,Proseware Air conditioner 8000BTU M320 Grey,Home Appliances,Proseware,3.5,1.0,0.0096,6.0,6.0,10.13,22.99,33.12,Medium
2408,Proseware Air conditioner 7000BTU E260 Grey,Home Appliances,Proseware,2.72,1.0,0.0075,2.0,2.0,7.87,19.12,26.99,Medium
2409,Proseware Air conditioner 6000BTU E180 Grey,Home Appliances,Proseware,3.31,1.0,0.0091,4.0,4.0,9.58,12.74,22.32,Medium
2410,Litware 3-Speed Oscillating High-Performance Fan E201 Black,Home Appliances,Litware,0.97,1.0,0.0027,5.0,5.0,2.81,1.91,4.72,Low
2411,Litware 3-Speed Oscillating High-Performance Fan E201 White,Home Appliances,Litware,4.28,3.0,0.0117,4.0,4.0,4.13,5.73,9.86,Low
2412,Litware 3-Speed Oscillating High-Performance Fan E201 Silver,Home Appliances,Litware,2.72,2.0,0.0075,3.0,3.0,3.93,3.82,7.75,Low
2413,Litware 18'' Adjustable Oscillating Pedestal Fan E301 Black,Home Appliances,Litware,4.28,2.0,0.0117,6.0,6.0,6.19,4.7,10.89,Low
2414,Litware 18'' Adjustable Oscillating Pedestal Fan E301 White,Home Appliances,Litware,1.56,1.0,0.0043,1.0,1.0,4.51,2.35,6.86,Low
2415,Litware 18'' Adjustable Oscillating Pedestal Fan E301 Silver,Home Appliances,Litware,2.72,2.0,0.0075,6.0,6.0,3.93,4.7,8.63,Low
2416,Litware 3-Speed Oscillating Blower Fan M115 White,Home Appliances,Litware,2.34,1.0,0.0064,4.0,4.0,6.77,4.25,11.02,Low
2417,Litware 3-Speed Oscillating Blower Fan M115 Black,Home Appliances,Litware,2.92,1.0,0.008,4.0,4.0,8.45,4.25,12.7,Low
2418,Litware 3-Speed Oscillating Blower Fan M115 Silver,Home Appliances,Litware,4.86,2.0,0.0133,5.0,5.0,7.03,8.51,15.54,Low
2419,Litware 20'' Box Fan E401 Blue,Home Appliances,Litware,4.28,3.0,0.0117,4.0,4.0,4.13,4.97,9.1,Low
2420,Litware 20'' Box Fan E401 Black,Home Appliances,Litware,4.28,3.0,0.0117,7.0,7.0,4.13,4.97,9.1,Low
2421,Litware 20'' Box Fan E401 White,Home Appliances,Litware,2.34,2.0,0.0064,4.0,4.0,3.38,3.31,6.69,Low
2422,Litware 20'' Box Fan E401 Yellow,Home Appliances,Litware,1.56,2.0,0.0043,9.0,9.0,2.26,3.31,5.57,Low
2423,Litware Tower Fan E501 Black,Home Appliances,Litware,3.5,2.0,0.0096,5.0,5.0,5.06,5.1,10.16,Low
2424,Litware Tower Fan E501 White,Home Appliances,Litware,3.5,2.0,0.0096,4.0,4.0,5.06,5.1,10.16,Low
2425,Litware Tower Fan E501 Yellow,Home Appliances,Litware,1.95,1.0,0.0053,3.0,3.0,5.64,2.55,8.19,Low
2426,Litware Tower Fan E501 Silver,Home Appliances,Litware,2.14,2.0,0.0059,4.0,4.0,3.1,5.1,8.2,Low
2427,Litware Mobile Fan External USB Cooling Fan E601 Silver,Home Appliances,Litware,2.14,2.0,0.0059,3.0,3.0,3.1,4.19,7.29,Low
2428,Litware Mobile Fan External USB Cooling Fan E601 White,Home Appliances,Litware,2.14,2.0,0.0059,8.0,8.0,3.1,4.19,7.29,Low
2429,Litware Mobile Fan External USB Cooling Fan E601 Pink,Home Appliances,Litware,2.34,2.0,0.0064,8.0,8.0,3.38,4.19,7.57,Low
2430,Litware Mobile Fan External USB Cooling Fan E601 Black,Home Appliances,Litware,2.34,2.0,0.0064,3.0,3.0,3.38,4.19,7.57,Low
2431,"Litware 16"" White Oscillating Stand Fan E701 White",Home Appliances,Litware,0.19,1.0,0.0005,0.0,0.0,0.55,1.85,2.4,Low
2432,"Litware 16"" White Oscillating Stand Fan E701 Black",Home Appliances,Litware,2.72,2.0,0.0075,4.0,4.0,3.93,3.71,7.64,Low
2433,"Litware 16"" White Oscillating Stand Fan E701 Silver",Home Appliances,Litware,1.75,2.0,0.0048,3.0,3.0,2.53,3.71,6.24,Low
2434,"Litware 16"" White Oscillating Stand Fan E701 Grey",Home Appliances,Litware,3.31,2.0,0.0091,10.0,10.0,4.79,3.71,8.5,Low
2435,"Litware 14"" High Velocity Floor Fan E801 Silver",Home Appliances,Litware,2.72,2.0,0.0075,2.0,2.0,3.93,5.74,9.67,Low
2436,"Litware 14"" High Velocity Floor Fan E801 White",Home Appliances,Litware,4.48,2.0,0.0123,7.0,7.0,6.48,5.74,12.22,Low
2437,"Litware 14"" High Velocity Floor Fan E801 Black",Home Appliances,Litware,6.23,3.0,0.0171,6.0,6.0,6.01,8.6,14.61,Low
2438,"Litware 14"" High Velocity Floor Fan E801 Pink",Home Appliances,Litware,2.53,2.0,0.0069,2.0,2.0,3.66,5.74,9.4,Low
2439,Litware 120mm Blue LED Case Fan E901 Black,Home Appliances,Litware,0.58,2.0,0.0016,2.0,2.0,0.84,1.27,2.11,Low
2440,Litware 120mm Blue LED Case Fan E901 White,Home Appliances,Litware,3.11,4.0,0.0085,5.0,5.0,2.25,2.54,4.79,Low
2441,Litware 120mm Blue LED Case Fan E901 blue,Home Appliances,Litware,2.92,4.0,0.008,7.0,7.0,2.11,2.54,4.65,Low
2442,Litware 120mm Blue LED Case Fan E901 Grey,Home Appliances,Litware,1.95,3.0,0.0053,1.0,1.0,1.88,1.91,3.79,Low
2443,Litware 80mm Dual Ball Bearing Case Fan E1001 Black,Home Appliances,Litware,3.31,5.0,0.0091,7.0,7.0,1.92,1.59,3.51,Low
2444,Litware 80mm Dual Ball Bearing Case Fan E1001 White,Home Appliances,Litware,3.5,6.0,0.0096,5.0,5.0,1.69,1.9,3.59,Low
2445,Litware 80mm Dual Ball Bearing Case Fan E1001 Green,Home Appliances,Litware,0.78,3.0,0.0021,3.0,3.0,0.75,0.95,1.7,Low
2446,Litware 80mm Dual Ball Bearing Case Fan E1001 Pink,Home Appliances,Litware,2.72,5.0,0.0075,4.0,4.0,1.57,1.59,3.16,Low
2447,Litware 92mm DBB Case Fan E1101 Silver,Home Appliances,Litware,6.81,5.0,0.0187,6.0,6.0,3.94,4.77,8.71,Low
2448,Litware 92mm DBB Case Fan E1101 Black,Home Appliances,Litware,4.86,4.0,0.0133,5.0,5.0,3.51,3.82,7.33,Low
2449,Litware 92mm DBB Case Fan E1101 White,Home Appliances,Litware,1.56,2.0,0.0043,1.0,1.0,2.26,1.91,4.17,Low
2450,Litware 92mm DBB Case Fan E1101 Grey,Home Appliances,Litware,1.75,2.0,0.0048,6.0,6.0,2.53,1.91,4.44,Low
2451,Litware Desktop Wind Tower Oscillating Fan E1201 Brown,Home Appliances,Litware,4.67,3.0,0.0128,5.0,5.0,4.5,5.73,10.23,Low
2452,Litware Desktop Wind Tower Oscillating Fan E1201 Purple,Home Appliances,Litware,9.34,4.0,0.0256,5.0,5.0,6.76,7.64,14.4,Low
2453,Litware Desktop Wind Tower Oscillating Fan E1201 Black,Home Appliances,Litware,2.34,2.0,0.0064,6.0,6.0,3.38,3.82,7.2,Low
2454,Litware Desktop Wind Tower Oscillating Fan E1201 White,Home Appliances,Litware,3.5,2.0,0.0096,5.0,5.0,5.06,3.82,8.88,Low
2455,Litware USB Foam Fan E1301 Pink,Home Appliances,Litware,4.28,3.0,0.0117,2.0,2.0,4.13,3.82,7.95,Low
2456,Litware USB Foam Fan E1301 White,Home Appliances,Litware,2.34,2.0,0.0064,9.0,9.0,3.38,2.55,5.93,Low
2457,Litware USB Foam Fan E1301 Black,Home Appliances,Litware,4.86,3.0,0.0133,5.0,5.0,4.69,3.82,8.51,Low
2458,Litware USB Foam Fan E1301 Red,Home Appliances,Litware,5.64,4.0,0.0155,8.0,8.0,4.08,5.1,9.18,Low
2459,Litware 180 CFM Vertical Discharge Fan X450 Red,Home Appliances,Litware,3.5,1.0,0.0096,3.0,3.0,10.13,8.93,19.06,Low
2460,Litware 180 CFM Vertical Discharge Fan X450 Black,Home Appliances,Litware,1.95,1.0,0.0053,5.0,5.0,5.64,8.93,14.57,Low
2461,Litware 180 CFM Vertical Discharge Fan X450 White,Home Appliances,Litware,0.78,1.0,0.0021,0.0,0.0,2.26,8.93,11.19,Low
2462,Litware 180 CFM Vertical Discharge Fan X450 Blue,Home Appliances,Litware,1.75,1.0,0.0048,3.0,3.0,5.06,8.93,13.99,Low
2463,Litware USB Durable Desk Soft Fan E1401 White,Home Appliances,Litware,3.11,2.0,0.0085,5.0,5.0,4.5,3.82,8.32,Low
2464,Litware USB Durable Desk Soft Fan E1401 Black,Home Appliances,Litware,5.45,3.0,0.0149,5.0,5.0,5.26,5.73,10.99,Low
